zhAddress,zhLink,zhName,zhNum,zhTime,zhType
北京,position_detail.php?id=43174&keywords=&tid=0&lid=0,22989-人工智能算法专家（图像／视频方向）（北京）,1,2019-01-30,技术类
北京,position_detail.php?id=43175&keywords=&tid=0&lid=0,22989-云服务开发工程师（NLP方向）（北京）,1,2019-01-30,技术类
北京,position_detail.php?id=43200&keywords=&tid=0&lid=0,22989-腾讯云大客户售后高级技术顾问（深圳/北京/上海/成都）,1,2019-01-30,技术类
深圳,position_detail.php?id=43201&keywords=&tid=0&lid=0,22989-腾讯云电销经理管理岗（深圳）,1,2019-01-30,市场类
深圳,position_detail.php?id=43202&keywords=&tid=0&lid=0,27092-应用宝平台广告产品经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43102&keywords=&tid=0&lid=0,CSIG18-高级NLP研究员（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=43115&keywords=&tid=0&lid=0,AQ-业务安全经理（深圳）,2,2019-01-30,职能类
深圳,position_detail.php?id=43314&keywords=&tid=0&lid=0,22989-数据建模师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43318&keywords=&tid=0&lid=0,CSIG07-游戏工具产品安卓开发工程师,1,2019-01-30,技术类
上海,position_detail.php?id=43340&keywords=&tid=0&lid=0,19157-政府安全合作项目技术咨询经理（上海）,1,2019-01-30,技术类
杭州,position_detail.php?id=43344&keywords=&tid=0&lid=0,25666-华东区域销售（浙江）,2,2019-01-30,市场类
深圳,position_detail.php?id=43284&keywords=&tid=0&lid=0,TEG02-海外网络运营工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43285&keywords=&tid=0&lid=0,23295-互娱娱乐营销市场经理,1,2019-01-30,市场类
上海,position_detail.php?id=43301&keywords=&tid=0&lid=0,25928-游戏客户端开发Leader（上海）,1,2019-01-30,技术类
上海,position_detail.php?id=43302&keywords=&tid=0&lid=0,25928-高级图形开发Leader,1,2019-01-30,技术类
广州,position_detail.php?id=43304&keywords=&tid=0&lid=0,WXG10-113 企业微信分布式架构后台开发工程师（广州）,1,2019-01-30,技术类
深圳,position_detail.php?id=43305&keywords=&tid=0&lid=0,22989-腾讯云运营系统开发工程师（深圳）,1,2019-01-30,技术类
成都,position_detail.php?id=43408&keywords=&tid=0&lid=0,15575-《王者荣耀》资深角色原画设计师（成都）,1,2019-01-30,设计类
深圳,position_detail.php?id=43416&keywords=&tid=0&lid=0,21309-在线教育高级后台开发工程师（深圳）,3,2019-01-30,技术类
北京,position_detail.php?id=43349&keywords=&tid=0&lid=0,25663-金融云证券行业售前架构师（北京）,1,2019-01-30,技术类
深圳,position_detail.php?id=43351&keywords=&tid=0&lid=0,25663-金融售中架构师（专有云和大数据方向）（北/上/深））,1,2019-01-30,技术类
北京,position_detail.php?id=43352&keywords=&tid=0&lid=0,25663-金融售中架构师（专有云和大数据方向）（北/上/深））,1,2019-01-30,技术类
上海,position_detail.php?id=43354&keywords=&tid=0&lid=0,PCG04-天天P图系统测试工程师（上海）,2,2019-01-30,技术类
深圳,position_detail.php?id=43358&keywords=&tid=0&lid=0,21309-在线教育Go后台工程师（深圳）,1,2019-01-30,技术类
上海,position_detail.php?id=43360&keywords=&tid=0&lid=0,27193-互娱动画多媒体设计师（上海）,1,2019-01-30,设计类
北京,position_detail.php?id=43310&keywords=&tid=0&lid=0,24548-视频商业化调研经理,1,2019-01-30,市场类
北京,position_detail.php?id=43312&keywords=&tid=0&lid=0,24548-IP授权业务设计师,1,2019-01-30,设计类
深圳,position_detail.php?id=43419&keywords=&tid=0&lid=0,18425-商业分析经理,1,2019-01-30,市场类
深圳,position_detail.php?id=43430&keywords=&tid=0&lid=0,28598-游戏客户端研发高级工程师（深圳）,1,2019-01-30,技术类
上海,position_detail.php?id=43447&keywords=&tid=0&lid=0,24987-技术动画（上海）,1,2019-01-30,设计类
深圳,position_detail.php?id=43449&keywords=&tid=0&lid=0,PCG04-业务高级系统测试工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=43464&keywords=&tid=0&lid=0,TME-全民K歌音频推荐算法工程师（深圳）,2,2019-01-30,技术类
广州,position_detail.php?id=43388&keywords=&tid=0&lid=0,WXG11-117 微信读书大前端开发工程师（广州）,1,2019-01-30,技术类
深圳,position_detail.php?id=43389&keywords=&tid=0&lid=0,27216-乘车码及智慧交通商业化策划,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43396&keywords=&tid=0&lid=0,28601-211 微信支付电商行业运营经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43397&keywords=&tid=0&lid=0,28601-211 微信支付虚拟行业运营经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43398&keywords=&tid=0&lid=0,28601-211 微信支付保险行业运营经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43503&keywords=&tid=0&lid=0,18427-理财通视觉设计师,1,2019-01-30,设计类
北京,position_detail.php?id=43506&keywords=&tid=0&lid=0,FWZ-诉讼律师（北京）,1,2019-01-30,职能类
深圳,position_detail.php?id=43507&keywords=&tid=0&lid=0,CG-资深采购专家 (深圳),1,2019-01-30,职能类
深圳,position_detail.php?id=43508&keywords=&tid=0&lid=0,TEG05-Windows安全开发工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=43465&keywords=&tid=0&lid=0,TME-全民k歌推荐后端研发工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=43467&keywords=&tid=0&lid=0,25925-心悦俱乐部数据运营组长（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43468&keywords=&tid=0&lid=0,27556-开放世界RPG游戏数值策划（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43471&keywords=&tid=0&lid=0,18428-金融（银行）业务系统架构师,1,2019-01-30,技术类
深圳,position_detail.php?id=43478&keywords=&tid=0&lid=0,CSIG02-腾讯云地产行业总监（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43485&keywords=&tid=0&lid=0,23518-内容规划经理（深圳）,2,2019-01-30,产品/项目类
深圳,position_detail.php?id=43612&keywords=&tid=0&lid=0,PCG09-内容中台图像研究员,5,2019-01-30,技术类
深圳,position_detail.php?id=43614&keywords=&tid=0&lid=0,30625-腾讯广告KA效果电商行业运营经理,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43617&keywords=&tid=0&lid=0,25669-腾讯云合作运营经理（深圳）,1,2019-01-30,市场类
深圳,position_detail.php?id=43619&keywords=&tid=0&lid=0,22989-高级Web前端开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43620&keywords=&tid=0&lid=0,25923-高级运维开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43585&keywords=&tid=0&lid=0,22989-腾讯云存储COS后台研发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43592&keywords=&tid=0&lid=0,28605-212 微信境外支付产品策划经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43596&keywords=&tid=0&lid=0,21309-在线教育c++/java/go后台研发工程师(深圳),1,2019-01-30,技术类
广州,position_detail.php?id=43607&keywords=&tid=0&lid=0,WXG10-411 企业邮箱UI视觉设计师（广州）,1,2019-01-30,设计类
广州,position_detail.php?id=43609&keywords=&tid=0&lid=0,14376-文化福利经理（广州）,1,2019-01-30,职能类
广州,position_detail.php?id=43610&keywords=&tid=0&lid=0,14376-政府关系经理（广州）,1,2019-01-30,职能类
北京,position_detail.php?id=43551&keywords=&tid=0&lid=0,23671-企鹅号大数据研发工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=43560&keywords=&tid=0&lid=0,15851-游戏音频开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43561&keywords=&tid=0&lid=0,15851-游戏GPU系统工程师(深圳),1,2019-01-30,技术类
深圳,position_detail.php?id=43562&keywords=&tid=0&lid=0,15851-游戏人工智能研究员（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=43564&keywords=&tid=0&lid=0,CSIG15-叮当闲聊算法研究员,1,2019-01-30,技术类
北京,position_detail.php?id=43569&keywords=&tid=0&lid=0,CSIG16-自动驾驶系统研发工程师（北京）,1,2019-01-30,技术类
深圳,position_detail.php?id=43538&keywords=&tid=0&lid=0,25923-大数据研发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43539&keywords=&tid=0&lid=0,22989-高级大数据开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43540&keywords=&tid=0&lid=0,25664-公检法行业架构师（北京/深圳/广州/上海/成都）,7,2019-01-30,技术类
深圳,position_detail.php?id=43545&keywords=&tid=0&lid=0,TA-领导力培训经理（深圳）,1,2019-01-30,职能类
北京,position_detail.php?id=43546&keywords=&tid=0&lid=0,23295-互娱艺人选角合作经理（北京）,1,2019-01-30,市场类
广州,position_detail.php?id=43645&keywords=&tid=0&lid=0,WXG08-212 微信搜一搜高级产品策划经理（广州）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43650&keywords=&tid=0&lid=0,WXG04-212 微信游戏产品运营（平台）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=43651&keywords=&tid=0&lid=0,30625-腾讯广告金融行业运营经理（北京）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43655&keywords=&tid=0&lid=0,PCG04-工程效率改进经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43622&keywords=&tid=0&lid=0,25923-游戏高级技术运营工程师（深圳）,1,2019-01-30,技术类
上海,position_detail.php?id=43625&keywords=&tid=0&lid=0,30625-腾讯广告KA项目销售经理,2,2019-01-30,市场类
深圳,position_detail.php?id=43627&keywords=&tid=0&lid=0,27193-互娱文案指导（深圳）,1,2019-01-30,市场类
深圳,position_detail.php?id=43632&keywords=&tid=0&lid=0,28600-211 微信支付商户平台运营经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43638&keywords=&tid=0&lid=0,25923-弹性计算研发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43611&keywords=&tid=0&lid=0,PCG09-内容后台开发工程师(深圳),2,2019-01-30,技术类
深圳,position_detail.php?id=43716&keywords=&tid=0&lid=0,22989-人工智能产品运营经理（深圳/成都/上海/北京）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43717&keywords=&tid=0&lid=0,29310-智慧零售业务中心前端开发（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=43729&keywords=&tid=0&lid=0,15612-游戏运营（社区与内容运营）（北京）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43662&keywords=&tid=0&lid=0,GY0-JOOX策划产品经理（深圳）,2,2019-01-30,产品/项目类
深圳,position_detail.php?id=43664&keywords=&tid=0&lid=0,18432-供应链金融证券化产品经理,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43666&keywords=&tid=0&lid=0,TEG15-风控（海外）策略及数据分析工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43667&keywords=&tid=0&lid=0,TEG15-数据库研发高级工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43668&keywords=&tid=0&lid=0,TEG15-数据挖掘工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43676&keywords=&tid=0&lid=0,25663-腾讯云国际业务技术咨询/实施专家（深圳）,1,2019-01-30,技术类
广州,position_detail.php?id=43642&keywords=&tid=0&lid=0,WXG10-411 企业微信视觉设计（广州）,1,2019-01-30,设计类
北京,position_detail.php?id=43770&keywords=&tid=0&lid=0,30632-腾讯广告创意经理,1,2019-01-30,市场类
深圳,position_detail.php?id=43745&keywords=&tid=0&lid=0,25923-自研游戏技术运营工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43747&keywords=&tid=0&lid=0,TME-全民K歌曲库运营（东南亚方向）,1,2019-01-30,内容编辑类
深圳,position_detail.php?id=43748&keywords=&tid=0&lid=0,TME-全民K歌平台基础后台工程师(深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=43757&keywords=&tid=0&lid=0,22989-腾讯云接入层运维工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43758&keywords=&tid=0&lid=0,FC-流程经理,1,2019-01-30,职能类
深圳,position_detail.php?id=43759&keywords=&tid=0&lid=0,GY0-产品运营经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43679&keywords=&tid=0&lid=0,TEG13-数据挖掘算法工程师（深圳）,2,2019-01-30,技术类
北京,position_detail.php?id=43704&keywords=&tid=0&lid=0,25663-腾讯云区块链高级产品经理（北京）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43710&keywords=&tid=0&lid=0,23293-互娱品牌经理（棋牌类）,2,2019-01-30,市场类
深圳,position_detail.php?id=43939&keywords=&tid=0&lid=0,TEG03-数据平台产品中心总监（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43861&keywords=&tid=0&lid=0,21089-英雄联盟 海外PM（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43866&keywords=&tid=0&lid=0,25928-高级3D引擎工程师 （深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43876&keywords=&tid=0&lid=0,30622-腾讯广告web前端开发工程师（QQ广告 深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43879&keywords=&tid=0&lid=0,26563-战略发展经理（深圳）,1,2019-01-30,市场类
深圳,position_detail.php?id=43881&keywords=&tid=0&lid=0,26563-日本商务经理（深圳）,2,2019-01-30,市场类
北京,position_detail.php?id=43889&keywords=&tid=0&lid=0,CSIG16-LBS数据优化产品经理（北京）,1,2019-01-30,产品/项目类
上海,position_detail.php?id=43891&keywords=&tid=0&lid=0,21062-资深游戏美术3D动画（上海）,1,2019-01-30,设计类
深圳,position_detail.php?id=43845&keywords=&tid=0&lid=0,TEG06-企业安全C/C++后台开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43852&keywords=&tid=0&lid=0,21530-腾讯音乐投资者关系总监（深圳）,1,2019-01-30,职能类
广州,position_detail.php?id=43797&keywords=&tid=0&lid=0,WXG03-212 小程序技术支持工程师（广州）,1,2019-01-30,技术类
北京,position_detail.php?id=43800&keywords=&tid=0&lid=0,WXG08-111 微信搜索推荐数据分析工程师（北京）,1,2019-01-30,技术类
深圳,position_detail.php?id=43809&keywords=&tid=0&lid=0,WXG02-微信通话音频内核开发工程师（深圳/广州/北京/成都）,1,2019-01-30,技术类
深圳,position_detail.php?id=43810&keywords=&tid=0&lid=0,30621-腾讯社交广告算法工程师（新闻视频广告 深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43811&keywords=&tid=0&lid=0,30621-腾讯社交广告数据分析工程师（新闻视频广告 深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=43814&keywords=&tid=0&lid=0,25928-高级PC客户端开发工程师（深圳）,1,2019-01-30,技术类
上海,position_detail.php?id=43793&keywords=&tid=0&lid=0,25927-自动化测试架构师（上海）,1,2019-01-30,技术类
广州,position_detail.php?id=43796&keywords=&tid=0&lid=0,WXG03-113 微信开放平台行业后台开发工程师（广州）,2,2019-01-30,技术类
深圳,position_detail.php?id=43760&keywords=&tid=0&lid=0,15605-手游服务器开发工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=43764&keywords=&tid=0&lid=0,WXG01-117 微信Android开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44017&keywords=&tid=0&lid=0,25928-分布式机器学习系统高级工程师,2,2019-01-30,技术类
深圳,position_detail.php?id=44018&keywords=&tid=0&lid=0,28481-医疗生态合作经理,1,2019-01-30,产品/项目类
北京,position_detail.php?id=44021&keywords=&tid=0&lid=0,CSIG16-地图大数据挖掘工程师,1,2019-01-30,技术类
上海,position_detail.php?id=43961&keywords=&tid=0&lid=0,20503-优图专项测试工程师（上海）,1,2019-01-30,技术类
深圳,position_detail.php?id=43967&keywords=&tid=0&lid=0,21527-腾讯音乐高级预算管理经理,1,2019-01-30,职能类
深圳,position_detail.php?id=43974&keywords=&tid=0&lid=0,22989-大数据与人工智能中心语音产品组leader,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=43975&keywords=&tid=0&lid=0,22989-腾讯云中小企业电话销售管理岗位,1,2019-01-30,市场类
上海,position_detail.php?id=43987&keywords=&tid=0&lid=0,19332-企点客户端高级开发工程师（上海）,2,2019-01-30,技术类
上海,position_detail.php?id=43989&keywords=&tid=0&lid=0,24987-动画特效设计师,1,2019-01-30,设计类
深圳,position_detail.php?id=43940&keywords=&tid=0&lid=0,TEG03-高级爬虫工程师（深圳）,1,2019-01-30,技术类
